time_s,probe,quantity,value,unit
155520000,P_3_13_13,sg,0,
155520000,P_3_13_13,so,1,
155520000,P_3_13_13,sw,0,
155520000,P_8_13_13,pressure,19056800,Pa
155520000,P_8_13_13,sg,0,
155520000,P_8_13_13,so,1,
155520000,P_8_13_13,sw,0,
155520000,P_13_13_13,pressure,19003800,Pa
155520000,P_13_13_13,sg,0,
155520000,P_13_13_13,so,1,
155520000,P_13_13_13,sw,0,
158112000,P_3_3_15,pressure,19003200,Pa
158112000,P_3_3_15,sg,0,
158112000,P_3_3_15,so,1,
158112000,P_3_3_15,sw,0,
158112000,P_8_3_15,pressure,19031300,Pa
158112000,P_8_3_15,sg,0,
158112000,P_8_3_15,so,1,
158112000,P_8_3_15,sw,0,
158112000,P_13_3_15,pressure,19002300,Pa
158112000,P_13_3_15,sg,0,
158112000,P_13_3_15,so,1,
158112000,P_13_3_15,sw,0,
158112000,P_3_8_15,pressure,19044800,Pa
158112000,P_3_8_15,sg,0,
158112000,P_3_8_15,so,1,
158112000,P_3_8_15,sw,0,
158112000,P_8_8_15,pressure,19042700,Pa
158112000,P_8_8_15,sg,0,
158112000,P_8_8_15,so,1,
158112000,P_8_8_15,sw,0,
158112000,P_13_8_15,pressure,19031300,Pa
158112000,P_13_8_15,sg,0,
158112000,P_13_8_15,so,1,
158112000,P_13_8_15,sw,0,
158112000,P_3_13_15,pressure,19055100,Pa
158112000,P_3_13_15,sg,0,
158112000,P_3_13_15,so,1,
158112000,P_3_13_15,sw,0,
158112000,P_8_13_15,pressure,19044800,Pa
158112000,P_8_13_15,sg,0,
158112000,P_8_13_15,so,1,
158112000,P_8_13_15,sw,0,
158112000,P_13_13_15,pressure,19003200,Pa
158112000,P_13_13_15,sg,0,
158112000,P_13_13_15,so,1,
158112000,P_13_13_15,sw,0,
158112000,P_3_3_14,pressure,19003400,Pa
158112000,P_3_3_14,sg,0,
158112000,P_3_3_14,so,1,
158112000,P_3_3_14,sw,0,
158112000,P_8_3_14,pressure,19035100,Pa
158112000,P_8_3_14,sg,0,
158112000,P_8_3_14,so,1,
158112000,P_8_3_14,sw,0,
158112000,P_13_3_14,pressure,19002500,Pa
158112000,P_13_3_14,sg,0,
158112000,P_13_3_14,so,1,
158112000,P_13_3_14,sw,0,
158112000,P_3_8_14,pressure,19048700,Pa
158112000,P_3_8_14,sg,0,
158112000,P_3_8_14,so,1,
158112000,P_3_8_14,sw,0,
158112000,P_8_8_14,pressure,19048400,Pa
158112000,P_8_8_14,sg,0,
158112000,P_8_8_14,so,1,
158112000,P_8_8_14,sw,0,
158112000,P_13_8_14,pressure,19035100,Pa
158112000,P_13_8_14,sg,0,
158112000,P_13_8_14,so,1,
158112000,P_13_8_14,sw,0,
158112000,P_3_13_14,pressure,19058700,Pa
158112000,P_3_13_14,sg,0,
158112000,P_3_13_14,so,1,
158112000,P_3_13_14,sw,0,
158112000,P_8_13_14,pressure,19048700,Pa
158112000,P_8_13_14,sg,0,
158112000,P_8_13_14,so,1,
158112000,P_8_13_14,sw,0,
158112000,P_13_13_14,pressure,19003400,Pa
158112000,P_13_13_14,sg,0,
158112000,P_13_13_14,so,1,
158112000,P_13_13_14,sw,0,
158112000,P_3_3_13,pressure,19003800,Pa
158112000,P_3_3_13,sg,0,
158112000,P_3_3_13,so,1,
158112000,P_3_3_13,sw,0,
158112000,P_8_3_13,pressure,19043200,Pa
158112000,P_8_3_13,sg,0,
158112000,P_8_3_13,so,1,
158112000,P_8_3_13,sw,0,
158112000,P_13_3_13,pressure,19003000,Pa
158112000,P_13_3_13,sg,0,
158112000,P_13_3_13,so,1,
158112000,P_13_3_13,sw,0,
158112000,P_3_8_13,pressure,19056800,Pa
158112000,P_3_8_13,sg,0,
158112000,P_3_8_13,so,1,
158112000,P_3_8_13,sw,0,
158112000,P_8_8_13,pressure,19062800,Pa
158112000,P_8_8_13,sg,0,
158112000,P_8_8_13,so,1,
158112000,P_8_8_13,sw,0,
158112000,P_13_8_13,pressure,19043200,Pa
158112000,P_13_8_13,sg,0,
158112000,P_13_8_13,so,1,
158112000,P_13_8_13,sw,0,
158112000,P_3_13_13,pressure,19065800,Pa
158112000,P_3_13_13,sg,0,
158112000,P_3_13_13,so,1,
158112000,P_3_13_13,sw,0,
158112000,P_8_13_13,pressure,19056800,Pa
158112000,P_8_13_13,sg,0,
158112000,P_8_13_13,so,1,
158112000,P_8_13_13,sw,0,
158112000,P_13_13_13,pressure,19003800,Pa
158112000,P_13_13_13,sg,0,
158112000,P_13_13_13,so,1,
158112000,P_13_13_13,sw,0,
160704000,P_3_3_15,pressure,19003200,Pa
160704000,P_3_3_15,sg,0,
160704000,P_3_3_15,so,1,
160704000,P_3_3_15,sw,0,
160704000,P_8_3_15,pressure,19031300,Pa
160704000,P_8_3_15,sg,0,
160704000,P_8_3_15,so,1,
160704000,P_8_3_15,sw,0,
160704000,P_13_3_15,pressure,19002300,Pa
160704000,P_13_3_15,sg,0,
160704000,P_13_3_15,so,1,
160704000,P_13_3_15,sw,0,
160704000,P_3_8_15,pressure,19044800,Pa
160704000,P_3_8_15,sg,0,
160704000,P_3_8_15,so,1,
160704000,P_3_8_15,sw,0,
160704000,P_8_8_15,pressure,19042700,Pa
160704000,P_8_8_15,sg,0,
160704000,P_8_8_15,so,1,
160704000,P_8_8_15,sw,0,
160704000,P_13_8_15,pressure,19031300,Pa
160704000,P_13_8_15,sg,0,
160704000,P_13_8_15,so,1,
160704000,P_13_8_15,sw,0,
160704000,P_3_13_15,pressure,19055100,Pa
160704000,P_3_13_15,sg,0,
160704000,P_3_13_15,so,1,
160704000,P_3_13_15,sw,0,
160704000,P_8_13_15,pressure,19044800,Pa
160704000,P_8_13_15,sg,0,
160704000,P_8_13_15,so,1,
160704000,P_8_13_15,sw,0,
160704000,P_13_13_15,pressure,19003200,Pa
160704000,P_13_13_15,sg,0,
160704000,P_13_13_15,so,1,
160704000,P_13_13_15,sw,0,
160704000,P_3_3_14,pressure,19003400,Pa
160704000,P_3_3_14,sg,0,
160704000,P_3_3_14,so,1,
160704000,P_3_3_14,sw,0,
160704000,P_8_3_14,pressure,19035100,Pa
160704000,P_8_3_14,sg,0,
160704000,P_8_3_14,so,1,
160704000,P_8_3_14,sw,0,
160704000,P_13_3_14,pressure,19002500,Pa
160704000,P_13_3_14,sg,0,
160704000,P_13_3_14,so,1,
160704000,P_13_3_14,sw,0,
160704000,P_3_8_14,pressure,19048700,Pa
160704000,P_3_8_14,sg,0,
160704000,P_3_8_14,so,1,
160704000,P_3_8_14,sw,0,
160704000,P_8_8_14,pressure,19048400,Pa
160704000,P_8_8_14,sg,0,
160704000,P_8_8_14,so,1,
160704000,P_8_8_14,sw,0,
160704000,P_13_8_14,pressure,19035100,Pa
160704000,P_13_8_14,sg,0,
160704000,P_13_8_14,so,1,
160704000,P_13_8_14,sw,0,
160704000,P_3_13_14,pressure,19058700,Pa
160704000,P_3_13_14,sg,0,
160704000,P_3_13_14,so,1,
160704000,P_3_13_14,sw,0,
160704000,P_8_13_14,pressure,19048700,Pa
160704000,P_8_13_14,sg,0,
160704000,P_8_13_14,so,1,
160704000,P_8_13_14,sw,0,
160704000,P_13_13_14,pressure,19003400,Pa
160704000,P_13_13_14,sg,0,
160704000,P_13_13_14,so,1,
160704000,P_13_13_14,sw,0,
160704000,P_3_3_13,pressure,19003800,Pa
160704000,P_3_3_13,sg,0,
160704000,P_3_3_13,so,1,
160704000,P_3_3_13,sw,0,
160704000,P_8_3_13,pressure,19043200,Pa
160704000,P_8_3_13,sg,0,
160704000,P_8_3_13,so,1,
160704000,P_8_3_13,sw,0,
160704000,P_13_3_13,pressure,19003000,Pa
160704000,P_13_3_13,sg,0,
160704000,P_13_3_13,so,1,
160704000,P_13_3_13,sw,0,
160704000,P_3_8_13,pressure,19056800,Pa
160704000,P_3_8_13,sg,0,
160704000,P_3_8_13,so,1,
160704000,P_3_8_13,sw,0,
160704000,P_8_8_13,pressure,19062800,Pa
160704000,P_8_8_13,sg,0,
160704000,P_8_8_13,so,1,
160704000,P_8_8_13,sw,0,
160704000,P_13_8_13,pressure,19043200,Pa
160704000,P_13_8_13,sg,0,
160704000,P_13_8_13,so,1,
160704000,P_13_8_13,sw,0,
160704000,P_3_13_13,pressure,19065800,Pa
160704000,P_3_13_13,sg,0,
160704000,P_3_13_13,so,1,
160704000,P_3_13_13,sw,0,
160704000,P_8_13_13,pressure,19056800,Pa
160704000,P_8_13_13,sg,0,
160704000,P_8_13_13,so,1,
160704000,P_8_13_13,sw,0,
160704000,P_13_13_13,pressure,19003800,Pa
160704000,P_13_13_13,sg,0,
160704000,P_13_13_13,so,1,
160704000,P_13_13_13,sw,0,
163296000,P_3_3_15,pressure,19003200,Pa
163296000,P_3_3_15,sg,0,
163296000,P_3_3_15,so,1,
163296000,P_3_3_15,sw,0,
163296000,P_8_3_15,pressure,19031300,Pa
163296000,P_8_3_15,sg,0,
163296000,P_8_3_15,so,1,
163296000,P_8_3_15,sw,0,
163296000,P_13_3_15,pressure,19002300,Pa
163296000,P_13_3_15,sg,0,
163296000,P_13_3_15,so,1,
163296000,P_13_3_15,sw,0,
163296000,P_3_8_15,pressure,19044800,Pa
163296000,P_3_8_15,sg,0,
163296000,P_3_8_15,so,1,
163296000,P_3_8_15,sw,0,
163296000,P_8_8_15,pressure,19042700,Pa
163296000,P_8_8_15,sg,0,
163296000,P_8_8_15,so,1,
163296000,P_8_8_15,sw,0,
163296000,P_13_8_15,pressure,19031300,Pa
163296000,P_13_8_15,sg,0,
163296000,P_13_8_15,so,1,
163296000,P_13_8_15,sw,0,
163296000,P_3_13_15,pressure,19055100,Pa
163296000,P_3_13_15,sg,0,
163296000,P_3_13_15,so,1,
163296000,P_3_13_15,sw,0,
163296000,P_8_13_15,pressure,19044800,Pa
163296000,P_8_13_15,sg,0,
163296000,P_8_13_15,so,1,
163296000,P_8_13_15,sw,0,
163296000,P_13_13_15,pressure,19003200,Pa
163296000,P_13_13_15,sg,0,
163296000,P_13_13_15,so,1,
163296000,P_13_13_15,sw,0,
163296000,P_3_3_14,pressure,19003400,Pa
163296000,P_3_3_14,sg,0,
163296000,P_3_3_14,so,1,
163296000,P_3_3_14,sw,0,
163296000,P_8_3_14,pressure,19035100,Pa
163296000,P_8_3_14,sg,0,
163296000,P_8_3_14,so,1,
163296000,P_8_3_14,sw,0,
163296000,P_13_3_14,pressure,19002500,Pa
163296000,P_13_3_14,sg,0,
163296000,P_13_3_14,so,1,
163296000,P_13_3_14,sw,0,
163296000,P_3_8_14,pressure,19048700,Pa
163296000,P_3_8_14,sg,0,
163296000,P_3_8_14,so,1,
163296000,P_3_8_14,sw,0,
163296000,P_8_8_14,pressure,19048400,Pa
163296000,P_8_8_14,sg,0,
163296000,P_8_8_14,so,1,
163296000,P_8_8_14,sw,0,
163296000,P_13_8_14,pressure,19035100,Pa
163296000,P_13_8_14,sg,0,
163296000,P_13_8_14,so,1,
163296000,P_13_8_14,sw,0,
163296000,P_3_13_14,pressure,19058700,Pa
163296000,P_3_13_14,sg,0,
163296000,P_3_13_14,so,1,
163296000,P_3_13_14,sw,0,
163296000,P_8_13_14,pressure,19048700,Pa
163296000,P_8_13_14,sg,0,
163296000,P_8_13_14,so,1,
163296000,P_8_13_14,sw,0,
163296000,P_13_13_14,pressure,19003400,Pa
163296000,P_13_13_14,sg,0,
163296000,P_13_13_14,so,1,
163296000,P_13_13_14,sw,0,
163296000,P_3_3_13,pressure,19003800,Pa
163296000,P_3_3_13,sg,0,
163296000,P_3_3_13,so,1,
163296000,P_3_3_13,sw,0,
163296000,P_8_3_13,pressure,19043200,Pa
163296000,P_8_3_13,sg,0,
163296000,P_8_3_13,so,1,
163296000,P_8_3_13,sw,0,
163296000,P_13_3_13,pressure,19003000,Pa
163296000,P_13_3_13,sg,0,
163296000,P_13_3_13,so,1,
163296000,P_13_3_13,sw,0,
163296000,P_3_8_13,pressure,19056800,Pa
163296000,P_3_8_13,sg,0,
163296000,P_3_8_13,so,1,
163296000,P_3_8_13,sw,0,
163296000,P_8_8_13,pressure,19062800,Pa
163296000,P_8_8_13,sg,0,
163296000,P_8_8_13,so,1,
163296000,P_8_8_13,sw,0,
163296000,P_13_8_13,pressure,19043200,Pa
163296000,P_13_8_13,sg,0,
163296000,P_13_8_13,so,1,
163296000,P_13_8_13,sw,0,
163296000,P_3_13_13,pressure,19065800,Pa
163296000,P_3_13_13,sg,0,
163296000,P_3_13_13,so,1,
163296000,P_3_13_13,sw,0,
163296000,P_8_13_13,pressure,19056800,Pa
163296000,P_8_13_13,sg,0,
163296000,P_8_13_13,so,1,
163296000,P_8_13_13,sw,0,
163296000,P_13_13_13,pressure,19003800,Pa
163296000,P_13_13_13,sg,0,
163296000,P_13_13_13,so,1,
163296000,P_13_13_13,sw,0,
165888000,P_3_3_15,pressure,19003200,Pa
165888000,P_3_3_15,sg,0,
165888000,P_3_3_15,so,1,
165888000,P_3_3_15,sw,0,
165888000,P_8_3_15,pressure,19031300,Pa
165888000,P_8_3_15,sg,0,
165888000,P_8_3_15,so,1,
165888000,P_8_3_15,sw,0,
165888000,P_13_3_15,pressure,19002300,Pa
165888000,P_13_3_15,sg,0,
165888000,P_13_3_15,so,1,
165888000,P_13_3_15,sw,0,
165888000,P_3_8_15,pressure,19044800,Pa
165888000,P_3_8_15,sg,0,
165888000,P_3_8_15,so,1,
165888000,P_3_8_15,sw,0,
165888000,P_8_8_15,pressure,19042700,Pa
165888000,P_8_8_15,sg,0,
165888000,P_8_8_15,so,1,
165888000,P_8_8_15,sw,0,
165888000,P_13_8_15,pressure,19031300,Pa
165888000,P_13_8_15,sg,0,
165888000,P_13_8_15,so,1,
165888000,P_13_8_15,sw,0,
165888000,P_3_13_15,pressure,19055100,Pa
165888000,P_3_13_15,sg,0,
165888000,P_3_13_15,so,1,
165888000,P_3_13_15,sw,0,
165888000,P_8_13_15,pressure,19044800,Pa
165888000,P_8_13_15,sg,0,
165888000,P_8_13_15,so,1,
165888000,P_8_13_15,sw,0,
165888000,P_13_13_15,pressure,19003200,Pa
165888000,P_13_13_15,sg,0,
165888000,P_13_13_15,so,1,
165888000,P_13_13_15,sw,0,
165888000,P_3_3_14,pressure,19003400,Pa
165888000,P_3_3_14,sg,0,
165888000,P_3_3_14,so,1,
165888000,P_3_3_14,sw,0,
165888000,P_8_3_14,pressure,19035100,Pa
165888000,P_8_3_14,sg,0,
165888000,P_8_3_14,so,1,
165888000,P_8_3_14,sw,0,
165888000,P_13_3_14,pressure,19002500,Pa
165888000,P_13_3_14,sg,0,
165888000,P_13_3_14,so,1,
165888000,P_13_3_14,sw,0,
165888000,P_3_8_14,pressure,19048700,Pa
165888000,P_3_8_14,sg,0,
165888000,P_3_8_14,so,1,
165888000,P_3_8_14,sw,0,
165888000,P_8_8_14,pressure,19048400,Pa
165888000,P_8_8_14,sg,0,
165888000,P_8_8_14,so,1,
165888000,P_8_8_14,sw,0,
165888000,P_13_8_14,pressure,19035100,Pa
165888000,P_13_8_14,sg,0,
165888000,P_13_8_14,so,1,
165888000,P_13_8_14,sw,0,
165888000,P_3_13_14,pressure,19058700,Pa
165888000,P_3_13_14,sg,0,
165888000,P_3_13_14,so,1,
165888000,P_3_13_14,sw,0,
165888000,P_8_13_14,pressure,19048700,Pa
165888000,P_8_13_14,sg,0,
165888000,P_8_13_14,so,1,
165888000,P_8_13_14,sw,0,
165888000,P_13_13_14,pressure,19003400,Pa
165888000,P_13_13_14,sg,0,
165888000,P_13_13_14,so,1,
165888000,P_13_13_14,sw,0,
165888000,P_3_3_13,pressure,19003800,Pa
165888000,P_3_3_13,sg,0,
165888000,P_3_3_13,so,1,
165888000,P_3_3_13,sw,0,
165888000,P_8_3_13,pressure,19043200,Pa
165888000,P_8_3_13,sg,0,
165888000,P_8_3_13,so,1,
165888000,P_8_3_13,sw,0,
165888000,P_13_3_13,pressure,19003000,Pa
165888000,P_13_3_13,sg,0,
165888000,P_13_3_13,so,1,
165888000,P_13_3_13,sw,0,
165888000,P_3_8_13,pressure,19056800,Pa
165888000,P_3_8_13,sg,0,
165888000,P_3_8_13,so,1,
165888000,P_3_8_13,sw,0,
165888000,P_8_8_13,pressure,19062800,Pa
165888000,P_8_8_13,sg,0,
165888000,P_8_8_13,so,1,
165888000,P_8_8_13,sw,0,
165888000,P_13_8_13,pressure,19043200,Pa
165888000,P_13_8_13,sg,0,
165888000,P_13_8_13,so,1,
165888000,P_13_8_13,sw,0,
165888000,P_3_13_13,pressure,19065800,Pa
165888000,P_3_13_13,sg,0,
165888000,P_3_13_13,so,1,
165888000,P_3_13_13,sw,0,
165888000,P_8_13_13,pressure,19056800,Pa
165888000,P_8_13_13,sg,0,
165888000,P_8_13_13,so,1,
165888000,P_8_13_13,sw,0,
165888000,P_13_13_13,pressure,19003800,Pa
165888000,P_13_13_13,sg,0,
165888000,P_13_13_13,so,1,
165888000,P_13_13_13,sw,0,
168480000,P_3_3_15,pressure,19003200,Pa
168480000,P_3_3_15,sg,0,
168480000,P_3_3_15,so,1,
168480000,P_3_3_15,sw,0,
168480000,P_8_3_15,pressure,19031300,Pa
168480000,P_8_3_15,sg,0,
168480000,P_8_3_15,so,1,
168480000,P_8_3_15,sw,0,
168480000,P_13_3_15,pressure,19002300,Pa
168480000,P_13_3_15,sg,0,
168480000,P_13_3_15,so,1,
168480000,P_13_3_15,sw,0,
168480000,P_3_8_15,pressure,19044800,Pa
168480000,P_3_8_15,sg,0,
168480000,P_3_8_15,so,1,
168480000,P_3_8_15,sw,0,
168480000,P_8_8_15,pressure,19042700,Pa
168480000,P_8_8_15,sg,0,
168480000,P_8_8_15,so,1,
168480000,P_8_8_15,sw,0,
168480000,P_13_8_15,pressure,19031300,Pa
168480000,P_13_8_15,sg,0,
168480000,P_13_8_15,so,1,
168480000,P_13_8_15,sw,0,
168480000,P_3_13_15,pressure,19055100,Pa
168480000,P_3_13_15,sg,0,
168480000,P_3_13_15,so,1,
168480000,P_3_13_15,sw,0,
168480000,P_8_13_15,pressure,19044800,Pa
168480000,P_8_13_15,sg,0,
168480000,P_8_13_15,so,1,
168480000,P_8_13_15,sw,0,
168480000,P_13_13_15,pressure,19003200,Pa
168480000,P_13_13_15,sg,0,
168480000,P_13_13_15,so,1,
168480000,P_13_13_15,sw,0,
168480000,P_3_3_14,pressure,19003400,Pa
168480000,P_3_3_14,sg,0,
168480000,P_3_3_14,so,1,
168480000,P_3_3_14,sw,0,
168480000,P_8_3_14,pressure,19035100,Pa
168480000,P_8_3_14,sg,0,
168480000,P_8_3_14,so,1,
168480000,P_8_3_14,sw,0,
168480000,P_13_3_14,pressure,19002500,Pa
168480000,P_13_3_14,sg,0,
168480000,P_13_3_14,so,1,
168480000,P_13_3_14,sw,0,
168480000,P_3_8_14,pressure,19048700,Pa
168480000,P_3_8_14,sg,0,
168480000,P_3_8_14,so,1,
168480000,P_3_8_14,sw,0,
168480000,P_8_8_14,pressure,19048400,Pa
168480000,P_8_8_14,sg,0,
168480000,P_8_8_14,so,1,
168480000,P_8_8_14,sw,0,
168480000,P_13_8_14,pressure,19035100,Pa
168480000,P_13_8_14,sg,0,
168480000,P_13_8_14,so,1,
168480000,P_13_8_14,sw,0,
168480000,P_3_13_14,pressure,19058700,Pa
168480000,P_3_13_14,sg,0,
168480000,P_3_13_14,so,1,
168480000,P_3_13_14,sw,0,
168480000,P_8_13_14,pressure,19048700,Pa
168480000,P_8_13_14,sg,0,
168480000,P_8_13_14,so,1,
168480000,P_8_13_14,sw,0,
168480000,P_13_13_14,pressure,19003400,Pa
168480000,P_13_13_14,sg,0,
168480000,P_13_13_14,so,1,
168480000,P_13_13_14,sw,0,
168480000,P_3_3_13,pressure,19003800,Pa
168480000,P_3_3_13,sg,0,
168480000,P_3_3_13,so,1,
168480000,P_3_3_13,sw,0,
168480000,P_8_3_13,pressure,19043200,Pa
168480000,P_8_3_13,sg,0,
168480000,P_8_3_13,so,1,
168480000,P_8_3_13,sw,0,
168480000,P_13_3_13,pressure,19003000,Pa
168480000,P_13_3_13,sg,0,
168480000,P_13_3_13,so,1,
168480000,P_13_3_13,sw,0,
168480000,P_3_8_13,pressure,19056800,Pa
168480000,P_3_8_13,sg,0,
168480000,P_3_8_13,so,1,
168480000,P_3_8_13,sw,0,
168480000,P_8_8_13,pressure,19062800,Pa
168480000,P_8_8_13,sg,0,
168480000,P_8_8_13,so,1,
168480000,P_8_8_13,sw,0,
168480000,P_13_8_13,pressure,19043200,Pa
168480000,P_13_8_13,sg,0,
168480000,P_13_8_13,so,1,
168480000,P_13_8_13,sw,0,
168480000,P_3_13_13,pressure,19065800,Pa
168480000,P_3_13_13,sg,0,
168480000,P_3_13_13,so,1,
168480000,P_3_13_13,sw,0,
168480000,P_8_13_13,pressure,19056800,Pa
168480000,P_8_13_13,sg,0,
168480000,P_8_13_13,so,1,
168480000,P_8_13_13,sw,0,
168480000,P_13_13_13,pressure,19003800,Pa
168480000,P_13_13_13,sg,0,
168480000,P_13_13_13,so,1,
168480000,P_13_13_13,sw,0,
171072000,P_3_3_15,pressure,19003200,Pa
171072000,P_3_3_15,sg,0,
171072000,P_3_3_15,so,1,
171072000,P_3_3_15,sw,0,
171072000,P_8_3_15,pressure,19031300,Pa
171072000,P_8_3_15,sg,0,
171072000,P_8_3_15,so,1,
171072000,P_8_3_15,sw,0,
171072000,P_13_3_15,pressure,19002300,Pa
171072000,P_13_3_15,sg,0,
171072000,P_13_3_15,so,1,
171072000,P_13_3_15,sw,0,
171072000,P_3_8_15,pressure,19044800,Pa
171072000,P_3_8_15,sg,0,
171072000,P_3_8_15,so,1,
171072000,P_3_8_15,sw,0,
171072000,P_8_8_15,pressure,19042700,Pa
171072000,P_8_8_15,sg,0,
171072000,P_8_8_15,so,1,
171072000,P_8_8_15,sw,0,
171072000,P_13_8_15,pressure,19031300,Pa
171072000,P_13_8_15,sg,0,
171072000,P_13_8_15,so,1,
171072000,P_13_8_15,sw,0,
171072000,P_3_13_15,pressure,19055100,Pa
171072000,P_3_13_15,sg,0,
171072000,P_3_13_15,so,1,
171072000,P_3_13_15,sw,0,
171072000,P_8_13_15,pressure,19044800,Pa
171072000,P_8_13_15,sg,0,
171072000,P_8_13_15,so,1,
171072000,P_8_13_15,sw,0,
171072000,P_13_13_15,pressure,19003200,Pa
171072000,P_13_13_15,sg,0,
171072000,P_13_13_15,so,1,
171072000,P_13_13_15,sw,0,
171072000,P_3_3_14,pressure,19003400,Pa
171072000,P_3_3_14,sg,0,
171072000,P_3_3_14,so,1,
171072000,P_3_3_14,sw,0,
171072000,P_8_3_14,pressure,19035100,Pa
171072000,P_8_3_14,sg,0,
171072000,P_8_3_14,so,1,
171072000,P_8_3_14,sw,0,
171072000,P_13_3_14,pressure,19002500,Pa
171072000,P_13_3_14,sg,0,
171072000,P_13_3_14,so,1,
171072000,P_13_3_14,sw,0,
171072000,P_3_8_14,pressure,19048700,Pa
171072000,P_3_8_14,sg,0,
171072000,P_3_8_14,so,1,
171072000,P_3_8_14,sw,0,
171072000,P_8_8_14,pressure,19048400,Pa
171072000,P_8_8_14,sg,0,
171072000,P_8_8_14,so,1,
171072000,P_8_8_14,sw,0,
171072000,P_13_8_14,pressure,19035100,Pa
171072000,P_13_8_14,sg,0,
171072000,P_13_8_14,so,1,
171072000,P_13_8_14,sw,0,
171072000,P_3_13_14,pressure,19058700,Pa
171072000,P_3_13_14,sg,0,
171072000,P_3_13_14,so,1,
171072000,P_3_13_14,sw,0,
171072000,P_8_13_14,pressure,19048700,Pa
171072000,P_8_13_14,sg,0,
171072000,P_8_13_14,so,1,
171072000,P_8_13_14,sw,0,
171072000,P_13_13_14,pressure,19003400,Pa
171072000,P_13_13_14,sg,0,
171072000,P_13_13_14,so,1,
171072000,P_13_13_14,sw,0,
171072000,P_3_3_13,pressure,19003800,Pa
171072000,P_3_3_13,sg,0,
171072000,P_3_3_13,so,1,
171072000,P_3_3_13,sw,0,
171072000,P_8_3_13,pressure,19043200,Pa
171072000,P_8_3_13,sg,0,
171072000,P_8_3_13,so,1,
171072000,P_8_3_13,sw,0,
171072000,P_13_3_13,pressure,19003000,Pa
171072000,P_13_3_13,sg,0,
171072000,P_13_3_13,so,1,
171072000,P_13_3_13,sw,0,
171072000,P_3_8_13,pressure,19056800,Pa
171072000,P_3_8_13,sg,0,
171072000,P_3_8_13,so,1,
171072000,P_3_8_13,sw,0,
171072000,P_8_8_13,pressure,19062800,Pa
171072000,P_8_8_13,sg,0,
171072000,P_8_8_13,so,1,
171072000,P_8_8_13,sw,0,
171072000,P_13_8_13,pressure,19043200,Pa
171072000,P_13_8_13,sg,0,
171072000,P_13_8_13,so,1,
171072000,P_13_8_13,sw,0,
171072000,P_3_13_13,pressure,19065800,Pa
171072000,P_3_13_13,sg,0,
171072000,P_3_13_13,so,1,
171072000,P_3_13_13,sw,0,
171072000,P_8_13_13,pressure,19056800,Pa
171072000,P_8_13_13,sg,0,
171072000,P_8_13_13,so,1,
171072000,P_8_13_13,sw,0,
171072000,P_13_13_13,pressure,19003800,Pa
171072000,P_13_13_13,sg,0,
171072000,P_13_13_13,so,1,
171072000,P_13_13_13,sw,0,
173664000,P_3_3_15,pressure,19003200,Pa
173664000,P_3_3_15,sg,0,
173664000,P_3_3_15,so,1,
173664000,P_3_3_15,sw,0,
173664000,P_8_3_15,pressure,19031300,Pa
173664000,P_8_3_15,sg,0,
173664000,P_8_3_15,so,1,
173664000,P_8_3_15,sw,0,
173664000,P_13_3_15,pressure,19002300,Pa
173664000,P_13_3_15,sg,0,
173664000,P_13_3_15,so,1,
173664000,P_13_3_15,sw,0,
173664000,P_3_8_15,pressure,19044800,Pa
173664000,P_3_8_15,sg,0,
173664000,P_3_8_15,so,1,
173664000,P_3_8_15,sw,0,
173664000,P_8_8_15,pressure,19042700,Pa
173664000,P_8_8_15,sg,0,
173664000,P_8_8_15,so,1,
173664000,P_8_8_15,sw,0,
173664000,P_13_8_15,pressure,19031300,Pa
173664000,P_13_8_15,sg,0,
173664000,P_13_8_15,so,1,
173664000,P_13_8_15,sw,0,
173664000,P_3_13_15,pressure,19055100,Pa
173664000,P_3_13_15,sg,0,
173664000,P_3_13_15,so,1,
173664000,P_3_13_15,sw,0,
173664000,P_8_13_15,pressure,19044800,Pa
173664000,P_8_13_15,sg,0,
173664000,P_8_13_15,so,1,
173664000,P_8_13_15,sw,0,
173664000,P_13_13_15,pressure,19003200,Pa
173664000,P_13_13_15,sg,0,
173664000,P_13_13_15,so,1,
173664000,P_13_13_15,sw,0,
173664000,P_3_3_14,pressure,19003400,Pa
173664000,P_3_3_14,sg,0,
173664000,P_3_3_14,so,1,
173664000,P_3_3_14,sw,0,
173664000,P_8_3_14,pressure,19035100,Pa
173664000,P_8_3_14,sg,0,
173664000,P_8_3_14,so,1,
173664000,P_8_3_14,sw,0,
173664000,P_13_3_14,pressure,19002500,Pa
173664000,P_13_3_14,sg,0,
173664000,P_13_3_14,so,1,
173664000,P_13_3_14,sw,0,
173664000,P_3_8_14,pressure,19048700,Pa
173664000,P_3_8_14,sg,0,
173664000,P_3_8_14,so,1,
173664000,P_3_8_14,sw,0,
173664000,P_8_8_14,pressure,19048400,Pa
173664000,P_8_8_14,sg,0,
173664000,P_8_8_14,so,1,
173664000,P_8_8_14,sw,0,
173664000,P_13_8_14,pressure,19035100,Pa
173664000,P_13_8_14,sg,0,
173664000,P_13_8_14,so,1,
173664000,P_13_8_14,sw,0,
173664000,P_3_13_14,pressure,19058700,Pa
173664000,P_3_13_14,sg,0,
173664000,P_3_13_14,so,1,
173664000,P_3_13_14,sw,0,
173664000,P_8_13_14,pressure,19048700,Pa
173664000,P_8_13_14,sg,0,
173664000,P_8_13_14,so,1,
